Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;06/11/2008;06;11;2008;60028265;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;60044752
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;08/12/2008;08;12;2008;60028272;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;60044759
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;05/01/2009;05;01;2009;60032662;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;60050675
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;26/03/2013;26;03;2013;60402247;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;333;;µg.kg-1;Microgramme par kilogramme;Valeur corrigée le 22/01/14 suite erreur calcul valeur limite de détection du LER/PC - rétroactif au 01/08/2011;64125932
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;10/04/2014;10;04;2014;60527948;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65092581
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;06/05/2014;06;05;2014;60529340;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65110416
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;05/10/2014;05;10;2014;60537482;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65226315
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;20/10/2014;20;10;2014;60539141;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65396048
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;18/11/2014;18;11;2014;60541287;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65420613
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;11/03/2015;11;03;2015;60566223;Pecten maximus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;Inf. LD;315;;µg.kg-1;Microgramme par kilogramme;;65566217
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;25/10/2016;25;10;2016;60653948;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;337;;µg.kg-1;Microgramme par kilogramme;;66655004
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;06/04/2017;06;04;2017;60678127;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;67112438
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;09/05/2017;09;05;2017;60678980;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;67511648
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;18/09/2017;18;09;2017;60692386;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;67672059
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;28/09/2017;28;09;2017;60693392;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;67682248
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;02/11/2017;02;11;2017;60721649;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;67779816
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;27/09/2018;27;09;2018;60751685;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400;;µg.kg-1;Microgramme par kilogramme;;69636060
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;24/01/2020;24;01;2020;60926333;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400.00;;µg.kg-1;Microgramme par kilogramme;;71197439
Zones marines;037;12;037 - Ouessant - Abers;037-P-012;Gisement Le Stiff;-5.041906515;-5.041906515;48.4703257419;48.4703257419;0;12/09/2020;12;09;2020;60946968;Pecten maximus;TOXPSP;Chair totale égouttée;ANSES LNRBM-PSP 01;Inf. LD;400.00;;µg.kg-1;Microgramme par kilogramme;;71521502
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;31/07/1995;31;07;1995;56689;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;2200;;µg.kg-1;Microgramme par kilogramme;;1455851
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;03/08/1995;03;08;1995;56694;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;2059.20;;µg.kg-1;Microgramme par kilogramme;;1455861
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;07/08/1995;07;08;1995;56695;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1522.40;;µg.kg-1;Microgramme par kilogramme;;1455863
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;10/08/1995;10;08;1995;56696;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;594.00;;µg.kg-1;Microgramme par kilogramme;;1455873
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;16/08/1995;16;08;1995;56692;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;352.00;;µg.kg-1;Microgramme par kilogramme;;1455885
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;06/08/1999;06;08;1999;5196043;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;700;;µg.kg-1;Microgramme par kilogramme;;1145132
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;06/08/1999;06;08;1999;5196044;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;700;;µg.kg-1;Microgramme par kilogramme;;1145134
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;09/08/1999;09;08;1999;5196041;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;700;;µg.kg-1;Microgramme par kilogramme;;1145128
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;09/08/1999;09;08;1999;5196042;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;590;;µg.kg-1;Microgramme par kilogramme;;1145130
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;11/08/1999;11;08;1999;5196154;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;763.0;;µg.kg-1;Microgramme par kilogramme;;1145524
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;11/08/1999;11;08;1999;5196155;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;512.0;;µg.kg-1;Microgramme par kilogramme;;1145526
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;16/08/1999;16;08;1999;5197489;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;364.0;;µg.kg-1;Microgramme par kilogramme;;1154688
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;16/08/1999;16;08;1999;5197490;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;395.0;;µg.kg-1;Microgramme par kilogramme;;1154690
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;18/08/1999;18;08;1999;5197491;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1220;;µg.kg-1;Microgramme par kilogramme;;1154692
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;18/08/1999;18;08;1999;5197492;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;710;;µg.kg-1;Microgramme par kilogramme;;1154694
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;24/08/1999;24;08;1999;5197493;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1345.0;;µg.kg-1;Microgramme par kilogramme;;1154696
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;24/08/1999;24;08;1999;5197494;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;994.30;;µg.kg-1;Microgramme par kilogramme;;1154698
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;26/08/1999;26;08;1999;5197495;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;625.0;;µg.kg-1;Microgramme par kilogramme;;1154700
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;26/08/1999;26;08;1999;5197496;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;620;;µg.kg-1;Microgramme par kilogramme;;1154702
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;30/08/1999;30;08;1999;5197497;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;468.0;;µg.kg-1;Microgramme par kilogramme;;1154704
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;30/08/1999;30;08;1999;5197498;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;484.0;;µg.kg-1;Microgramme par kilogramme;;1154706
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;02/09/1999;02;09;1999;5197499;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1154708
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;02/09/1999;02;09;1999;5197500;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1154710
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;19/07/2001;19;07;2001;5233894;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1286320
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;25/07/2001;25;07;2001;5234255;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1287597
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;08/08/2001;08;08;2001;5235023;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;3600;;µg.kg-1;Microgramme par kilogramme;;1289693
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;13/08/2001;13;08;2001;5235030;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;7360;;µg.kg-1;Microgramme par kilogramme;;1289710
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;20/08/2001;20;08;2001;5235259;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1980;;µg.kg-1;Microgramme par kilogramme;;1290594
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;20/08/2001;20;08;2001;5235260;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;635.0;;µg.kg-1;Microgramme par kilogramme;;1290596
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;27/08/2001;27;08;2001;5235995;Crassostrea gigas;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1299674
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;03/09/2001;03;09;2001;5237808;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1304785
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;08/07/2003;08;07;2003;5265896;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;616.0;;µg.kg-1;Microgramme par kilogramme;;1398625
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;10/07/2003;10;07;2003;5265895;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;556.0;;µg.kg-1;Microgramme par kilogramme;;1398623
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;15/07/2003;15;07;2003;5266035;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1110.0;;µg.kg-1;Microgramme par kilogramme;;1399039
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;21/07/2003;21;07;2003;5266462;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;420;;µg.kg-1;Microgramme par kilogramme;;1400177
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;28/07/2003;28;07;2003;5266876;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;2820;;µg.kg-1;Microgramme par kilogramme;;1401124
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;31/07/2003;31;07;2003;5266881;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;5260;;µg.kg-1;Microgramme par kilogramme;;1401134
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;04/08/2003;04;08;2003;5266885;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;2080;;µg.kg-1;Microgramme par kilogramme;;1401142
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;11/08/2003;11;08;2003;5267039;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;1460;;µg.kg-1;Microgramme par kilogramme;;1401618
Zones marines;037;17;037 - Ouessant - Abers;037-P-017;Keramoal;-4.5717339631;-4.5717339631;48.5611670975;48.5611670975;0;18/08/2003;18;08;2003;5267358;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;400;;µg.kg-1;Microgramme par kilogramme;;1402223
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;07/08/1995;07;08;1995;56706;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;532.40;;µg.kg-1;Microgramme par kilogramme;;1455871
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;10/08/1995;10;08;1995;56707;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;781.0;;µg.kg-1;Microgramme par kilogramme;;1455881
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;11/08/1995;11;08;1995;5283440;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;587.50;;µg.kg-1;Microgramme par kilogramme;;1455883
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;16/08/1995;16;08;1995;56704;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;401.80;;µg.kg-1;Microgramme par kilogramme;;1455889
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;06/08/1999;06;08;1999;5196040;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1145126
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;09/08/1999;09;08;1999;5196039;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1145124
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;11/08/1999;11;08;1999;5196153;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;385.0;;µg.kg-1;Microgramme par kilogramme;;1145522
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;08/08/2001;08;08;2001;5234900;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;< valeur;350;;µg.kg-1;Microgramme par kilogramme;;1289686
Zones marines;037;19;037 - Ouessant - Abers;037-P-019;Trevors;-4.6360690738;-4.6360690738;48.5836668838;48.5836668838;1;14/08/2001;14;08;2001;5235050;Mytilus;TOXPSP;Chair totale égouttée;Test souris PSP / quantification en équ. STX;;405.0;;µg.kg-1;Microgramme par kilogramme;;1289767
